Timestamp,Department,Energy_Used_kWh,Renewable_Energy_Percentage,Waste_Generated_kg,Recycling_Percentage,Water_Usage_Liters,Efficiency_Score,CO2_Emissions_kg,Sustainable_Transport_Percentage,Non_Renewable_Energy_Percentage
16/01/2024,Energy,2677.35,32.91,0.0,0.0,0.0,0.0,0.0,0.0,67.09
30/10/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,403.18,41.87,100.0
23/02/2024,Transport,0.0,0.0,0.0,0.0,0.0,0.0,499.78,10.14,100.0
21/12/2023,Water Usage,0.0,0.0,0.0,0.0,10114.88,92.22,0.0,0.0,100.0
14/11/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,83.71,0.0,0.0,100.0
30/01/2024,Energy,3043.57,56.01,0.0,0.0,0.0,0.0,0.0,0.0,43.99
12/02/2024,Transport,0.0,0.0,0.0,0.0,0.0,0.0,69.53,78.01,100.0
30/07/2023,Energy,4771.7,48.06,0.0,0.0,0.0,0.0,0.0,0.0,51.94
25/05/2023,Energy,4674.71,24.9,0.0,0.0,0.0,0.0,0.0,0.0,75.1
29/03/2023,Energy,2895.44,18.93,0.0,0.0,0.0,0.0,0.0,0.0,81.07
17/10/2023,Waste Management,0.0,0.0,125.79,44.73,0.0,0.0,0.0,0.0,100.0
09/08/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,195.58,38.73,100.0
30/03/2023,Energy,2387.06,14.05,0.0,0.0,0.0,0.0,0.0,0.0,85.95
26/01/2024,Water Usage,0.0,0.0,0.0,0.0,4160.04,84.2,0.0,0.0,100.0
21/11/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,446.25,53.77,100.0
16/04/2023,Waste Management,0.0,0.0,201.36,59.41,0.0,0.0,0.0,0.0,100.0
06/10/2023,Water Usage,0.0,0.0,0.0,0.0,18416.87,97.25,0.0,0.0,100.0
20/08/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,248.37,17.82,100.0
09/11/2023,Waste Management,0.0,0.0,387.73,68.83,0.0,0.0,0.0,0.0,100.0
10/02/2023,Water Usage,0.0,0.0,0.0,0.0,19346.49,92.15,0.0,0.0,100.0
12/07/2023,Water Usage,0.0,0.0,0.0,0.0,9722.76,73.18,0.0,0.0,100.0
15/08/2023,Waste Management,0.0,0.0,464.95,82.96,0.0,0.0,0.0,0.0,100.0
17/04/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,67.2,0.0,0.0,100.0
31/01/2023,Energy,3864.67,62.4,0.0,0.0,0.0,0.0,0.0,0.0,37.6
22/06/2023,Waste Management,0.0,0.0,433.06,90.54,0.0,0.0,0.0,0.0,100.0
07/10/2023,Water Usage,0.0,0.0,0.0,0.0,1896.84,85.26,0.0,0.0,100.0
11/02/2023,Energy,4920.96,66.69,0.0,0.0,0.0,0.0,0.0,0.0,33.31
05/04/2023,Waste Management,0.0,0.0,169.28,74.3,0.0,0.0,0.0,0.0,100.0
10/09/2023,Waste Management,0.0,0.0,210.64,44.0,0.0,0.0,0.0,0.0,100.0
03/08/2023,Water Usage,0.0,0.0,0.0,0.0,18413.02,51.69,0.0,0.0,100.0
20/01/2024,Waste Management,0.0,0.0,452.49,67.72,0.0,0.0,0.0,0.0,100.0
15/03/2023,Water Usage,0.0,0.0,0.0,0.0,15783.46,69.72,0.0,0.0,100.0
30/12/2023,Energy,3665.24,54.78,0.0,0.0,0.0,0.0,0.0,0.0,45.22
11/10/2023,Waste Management,0.0,0.0,361.18,89.36,0.0,0.0,0.0,0.0,100.0
23/12/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,71.04,0.0,0.0,100.0
16/01/2024,Water Usage,0.0,0.0,0.0,0.0,15919.71,67.22,0.0,0.0,100.0
11/10/2023,Water Usage,0.0,0.0,0.0,0.0,15388.16,61.99,0.0,0.0,100.0
28/12/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,73.23,0.0,0.0,100.0
08/09/2023,Energy,3221.22,53.24,0.0,0.0,0.0,0.0,0.0,0.0,46.76
20/07/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,72.74,0.0,0.0,100.0
03/01/2023,Energy,4794.02,26.32,0.0,0.0,0.0,0.0,0.0,0.0,73.68
01/03/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,64.65,0.0,0.0,100.0
08/02/2024,Waste Management,0.0,0.0,334.01,56.69,0.0,0.0,0.0,0.0,100.0
07/02/2023,Energy,864.39,73.96,0.0,0.0,0.0,0.0,0.0,0.0,26.040000000000006
09/07/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,108.38,43.09,100.0
21/12/2023,Energy,1504.93,43.51,0.0,0.0,0.0,0.0,0.0,0.0,56.49
26/11/2023,Water Usage,0.0,0.0,0.0,0.0,15130.04,77.51,0.0,0.0,100.0
17/06/2023,Energy,2081.26,75.02,0.0,0.0,0.0,0.0,0.0,0.0,24.980000000000004
08/11/2023,Water Usage,0.0,0.0,0.0,0.0,7057.52,69.96,0.0,0.0,100.0
15/01/2024,Green Initiatives,0.0,0.0,0.0,0.0,0.0,96.51,0.0,0.0,100.0
25/02/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,154.64,69.33,100.0
22/05/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,227.07,45.2,100.0
16/01/2023,Water Usage,0.0,0.0,0.0,0.0,18163.55,95.87,0.0,0.0,100.0
31/08/2023,Waste Management,0.0,0.0,377.53,41.35,0.0,0.0,0.0,0.0,100.0
12/07/2023,Water Usage,0.0,0.0,0.0,0.0,12858.5,88.0,0.0,0.0,100.0
01/12/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,69.58,0.0,0.0,100.0
15/06/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,72.39,0.0,0.0,100.0
25/05/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,89.14,0.0,0.0,100.0
26/10/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,220.45,12.58,100.0
03/11/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,74.16,0.0,0.0,100.0
18/01/2023,Energy,2286.57,20.63,0.0,0.0,0.0,0.0,0.0,0.0,79.37
24/07/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,60.13,0.0,0.0,100.0
28/01/2024,Green Initiatives,0.0,0.0,0.0,0.0,0.0,75.81,0.0,0.0,100.0
30/09/2023,Water Usage,0.0,0.0,0.0,0.0,16794.6,50.63,0.0,0.0,100.0
19/03/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,324.94,44.52,100.0
19/01/2024,Green Initiatives,0.0,0.0,0.0,0.0,0.0,79.44,0.0,0.0,100.0
24/09/2023,Water Usage,0.0,0.0,0.0,0.0,7452.83,66.83,0.0,0.0,100.0
21/04/2023,Energy,3931.55,13.65,0.0,0.0,0.0,0.0,0.0,0.0,86.35
16/01/2024,Waste Management,0.0,0.0,458.89,25.35,0.0,0.0,0.0,0.0,100.0
13/01/2024,Energy,4808.58,55.52,0.0,0.0,0.0,0.0,0.0,0.0,44.48
12/04/2023,Water Usage,0.0,0.0,0.0,0.0,11585.66,96.91,0.0,0.0,100.0
18/01/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,77.41,0.0,0.0,100.0
20/07/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,306.7,69.69,100.0
03/06/2023,Water Usage,0.0,0.0,0.0,0.0,14755.19,64.79,0.0,0.0,100.0
17/10/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,69.51,0.0,0.0,100.0
28/11/2023,Waste Management,0.0,0.0,412.14,42.66,0.0,0.0,0.0,0.0,100.0
17/05/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,82.36,0.0,0.0,100.0
08/01/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,96.29,0.0,0.0,100.0
07/02/2023,Water Usage,0.0,0.0,0.0,0.0,5252.6,88.46,0.0,0.0,100.0
01/08/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,90.46,0.0,0.0,100.0
02/02/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,92.27,0.0,0.0,100.0
02/02/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,88.85,0.0,0.0,100.0
26/03/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,66.55,0.0,0.0,100.0
18/10/2023,Water Usage,0.0,0.0,0.0,0.0,3579.59,99.66,0.0,0.0,100.0
10/02/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,77.02,0.0,0.0,100.0
11/07/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,369.0,35.76,100.0
06/01/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,142.88,23.71,100.0
28/08/2023,Water Usage,0.0,0.0,0.0,0.0,13992.04,68.38,0.0,0.0,100.0
07/01/2023,Energy,2349.52,60.93,0.0,0.0,0.0,0.0,0.0,0.0,39.07
20/12/2023,Water Usage,0.0,0.0,0.0,0.0,14251.67,98.99,0.0,0.0,100.0
24/05/2023,Water Usage,0.0,0.0,0.0,0.0,18900.83,82.19,0.0,0.0,100.0
26/07/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,86.61,0.0,0.0,100.0
15/04/2023,Energy,1587.72,59.6,0.0,0.0,0.0,0.0,0.0,0.0,40.4
14/12/2023,Waste Management,0.0,0.0,465.21,94.51,0.0,0.0,0.0,0.0,100.0
28/01/2024,Energy,3083.87,61.54,0.0,0.0,0.0,0.0,0.0,0.0,38.46
09/03/2023,Energy,3593.54,78.65,0.0,0.0,0.0,0.0,0.0,0.0,21.349999999999994
17/07/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,450.42,29.1,100.0
17/08/2023,Water Usage,0.0,0.0,0.0,0.0,15272.7,65.44,0.0,0.0,100.0
13/09/2023,Energy,4614.82,11.08,0.0,0.0,0.0,0.0,0.0,0.0,88.92
19/05/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,94.08,21.14,100.0
10/01/2024,Water Usage,0.0,0.0,0.0,0.0,3431.03,58.67,0.0,0.0,100.0
03/12/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,232.5,37.68,100.0
13/06/2023,Energy,4317.58,13.31,0.0,0.0,0.0,0.0,0.0,0.0,86.69
27/02/2023,Waste Management,0.0,0.0,307.65,82.6,0.0,0.0,0.0,0.0,100.0
25/01/2024,Waste Management,0.0,0.0,103.82,21.55,0.0,0.0,0.0,0.0,100.0
15/09/2023,Water Usage,0.0,0.0,0.0,0.0,1065.27,99.15,0.0,0.0,100.0
15/07/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,98.61,0.0,0.0,100.0
26/03/2023,Waste Management,0.0,0.0,194.45,35.47,0.0,0.0,0.0,0.0,100.0
26/11/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,88.61,0.0,0.0,100.0
11/04/2023,Water Usage,0.0,0.0,0.0,0.0,13880.36,99.98,0.0,0.0,100.0
14/09/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,79.95,0.0,0.0,100.0
12/11/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,87.75,0.0,0.0,100.0
28/08/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,141.33,64.11,100.0
19/03/2023,Waste Management,0.0,0.0,491.33,52.24,0.0,0.0,0.0,0.0,100.0
09/02/2023,Waste Management,0.0,0.0,228.33,67.61,0.0,0.0,0.0,0.0,100.0
11/04/2023,Water Usage,0.0,0.0,0.0,0.0,18495.28,76.48,0.0,0.0,100.0
28/12/2023,Energy,3712.29,69.96,0.0,0.0,0.0,0.0,0.0,0.0,30.040000000000006
14/02/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,65.99,0.0,0.0,100.0
15/07/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,85.66,0.0,0.0,100.0
27/02/2023,Water Usage,0.0,0.0,0.0,0.0,4551.91,59.18,0.0,0.0,100.0
05/04/2023,Energy,3475.22,72.78,0.0,0.0,0.0,0.0,0.0,0.0,27.22
16/10/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,61.82,0.0,0.0,100.0
22/08/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,79.8,0.0,0.0,100.0
08/02/2024,Waste Management,0.0,0.0,344.24,77.08,0.0,0.0,0.0,0.0,100.0
15/02/2024,Transport,0.0,0.0,0.0,0.0,0.0,0.0,472.02,47.4,100.0
31/01/2023,Water Usage,0.0,0.0,0.0,0.0,16425.58,66.41,0.0,0.0,100.0
23/01/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,89.57,0.0,0.0,100.0
26/04/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,474.69,12.68,100.0
16/01/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,82.86,0.0,0.0,100.0
06/06/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,317.94,45.94,100.0
22/08/2023,Water Usage,0.0,0.0,0.0,0.0,8728.23,86.13,0.0,0.0,100.0
29/01/2023,Energy,4005.52,25.37,0.0,0.0,0.0,0.0,0.0,0.0,74.63
15/03/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,54.46,10.41,100.0
02/06/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,99.2,0.0,0.0,100.0
16/07/2023,Energy,1547.81,60.45,0.0,0.0,0.0,0.0,0.0,0.0,39.55
08/04/2023,Waste Management,0.0,0.0,93.19,70.89,0.0,0.0,0.0,0.0,100.0
30/06/2023,Energy,1886.47,43.44,0.0,0.0,0.0,0.0,0.0,0.0,56.56
30/10/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,73.45,0.0,0.0,100.0
26/04/2023,Water Usage,0.0,0.0,0.0,0.0,7037.06,99.98,0.0,0.0,100.0
08/08/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,94.13,0.0,0.0,100.0
20/02/2024,Transport,0.0,0.0,0.0,0.0,0.0,0.0,205.05,12.76,100.0
12/01/2023,Energy,2509.69,76.89,0.0,0.0,0.0,0.0,0.0,0.0,23.11
13/08/2023,Water Usage,0.0,0.0,0.0,0.0,10071.75,74.18,0.0,0.0,100.0
26/07/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,202.83,26.83,100.0
24/08/2023,Waste Management,0.0,0.0,239.92,61.38,0.0,0.0,0.0,0.0,100.0
29/04/2023,Waste Management,0.0,0.0,428.13,92.43,0.0,0.0,0.0,0.0,100.0
03/08/2023,Energy,1074.97,10.28,0.0,0.0,0.0,0.0,0.0,0.0,89.72
17/11/2023,Water Usage,0.0,0.0,0.0,0.0,9723.2,85.95,0.0,0.0,100.0
29/03/2023,Water Usage,0.0,0.0,0.0,0.0,16686.22,52.39,0.0,0.0,100.0
01/01/2024,Energy,3751.75,77.32,0.0,0.0,0.0,0.0,0.0,0.0,22.680000000000007
08/02/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,89.94,0.0,0.0,100.0
11/04/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,72.54,28.87,100.0
23/01/2024,Energy,3387.82,53.27,0.0,0.0,0.0,0.0,0.0,0.0,46.73
20/09/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,82.18,0.0,0.0,100.0
07/06/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,85.44,0.0,0.0,100.0
16/06/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,62.76,0.0,0.0,100.0
01/04/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,271.06,26.69,100.0
04/08/2023,Water Usage,0.0,0.0,0.0,0.0,13620.97,65.2,0.0,0.0,100.0
04/07/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,482.01,44.99,100.0
14/09/2023,Energy,2655.23,48.04,0.0,0.0,0.0,0.0,0.0,0.0,51.96
23/08/2023,Water Usage,0.0,0.0,0.0,0.0,9535.73,82.69,0.0,0.0,100.0
27/03/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,84.17,0.0,0.0,100.0
13/03/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,410.95,70.18,100.0
01/08/2023,Water Usage,0.0,0.0,0.0,0.0,17733.39,57.64,0.0,0.0,100.0
06/04/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,315.41,67.52,100.0
21/05/2023,Water Usage,0.0,0.0,0.0,0.0,13949.56,74.86,0.0,0.0,100.0
20/01/2023,Waste Management,0.0,0.0,59.12,55.94,0.0,0.0,0.0,0.0,100.0
01/04/2023,Energy,4270.01,14.41,0.0,0.0,0.0,0.0,0.0,0.0,85.59
27/09/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,69.54,0.0,0.0,100.0
27/05/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,83.52,0.0,0.0,100.0
09/08/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,89.27,0.0,0.0,100.0
28/02/2023,Waste Management,0.0,0.0,219.06,32.21,0.0,0.0,0.0,0.0,100.0
07/05/2023,Waste Management,0.0,0.0,85.26,56.66,0.0,0.0,0.0,0.0,100.0
27/07/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,113.03,23.98,100.0
07/02/2024,Water Usage,0.0,0.0,0.0,0.0,3868.2,60.12,0.0,0.0,100.0
05/05/2023,Water Usage,0.0,0.0,0.0,0.0,15847.75,73.67,0.0,0.0,100.0
31/03/2023,Waste Management,0.0,0.0,154.78,44.14,0.0,0.0,0.0,0.0,100.0
01/08/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,66.73,50.13,100.0
11/12/2023,Waste Management,0.0,0.0,431.93,82.98,0.0,0.0,0.0,0.0,100.0
11/12/2023,Energy,3544.92,13.14,0.0,0.0,0.0,0.0,0.0,0.0,86.86
21/08/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,490.56,19.02,100.0
02/06/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,85.14,0.0,0.0,100.0
12/03/2023,Waste Management,0.0,0.0,288.89,51.96,0.0,0.0,0.0,0.0,100.0
12/01/2023,Water Usage,0.0,0.0,0.0,0.0,9286.23,96.47,0.0,0.0,100.0
07/11/2023,Water Usage,0.0,0.0,0.0,0.0,6257.86,89.83,0.0,0.0,100.0
12/01/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,59.3,51.83,100.0
10/01/2023,Energy,1605.31,52.65,0.0,0.0,0.0,0.0,0.0,0.0,47.35
05/02/2023,Energy,1242.15,81.67,0.0,0.0,0.0,0.0,0.0,0.0,18.33
24/08/2023,Water Usage,0.0,0.0,0.0,0.0,12145.47,77.62,0.0,0.0,100.0
28/02/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,263.33,51.6,100.0
29/04/2023,Energy,4955.49,68.63,0.0,0.0,0.0,0.0,0.0,0.0,31.370000000000005
16/02/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,396.59,51.44,100.0
04/11/2023,Water Usage,0.0,0.0,0.0,0.0,1174.01,54.71,0.0,0.0,100.0
27/01/2023,Waste Management,0.0,0.0,403.02,95.0,0.0,0.0,0.0,0.0,100.0
03/05/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,65.3,0.0,0.0,100.0
30/01/2023,Water Usage,0.0,0.0,0.0,0.0,9593.77,80.96,0.0,0.0,100.0
27/12/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,95.54,0.0,0.0,100.0
21/06/2023,Energy,1302.95,73.52,0.0,0.0,0.0,0.0,0.0,0.0,26.480000000000004
05/12/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,88.19,0.0,0.0,100.0
04/10/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,64.63,0.0,0.0,100.0
01/01/2024,Green Initiatives,0.0,0.0,0.0,0.0,0.0,72.52,0.0,0.0,100.0
05/05/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,82.35,0.0,0.0,100.0
31/07/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,53.92,57.99,100.0
19/02/2024,Water Usage,0.0,0.0,0.0,0.0,8619.32,85.48,0.0,0.0,100.0
15/02/2023,Energy,4697.7,64.71,0.0,0.0,0.0,0.0,0.0,0.0,35.290000000000006
17/12/2023,Energy,2344.12,18.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
10/01/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,381.64,71.18,100.0
23/07/2023,Waste Management,0.0,0.0,63.77,34.84,0.0,0.0,0.0,0.0,100.0
28/11/2023,Waste Management,0.0,0.0,234.19,55.89,0.0,0.0,0.0,0.0,100.0
22/04/2023,Waste Management,0.0,0.0,343.01,90.29,0.0,0.0,0.0,0.0,100.0
30/01/2023,Water Usage,0.0,0.0,0.0,0.0,7579.94,60.65,0.0,0.0,100.0
12/02/2024,Energy,1021.38,64.32,0.0,0.0,0.0,0.0,0.0,0.0,35.68000000000001
16/09/2023,Waste Management,0.0,0.0,340.6,42.31,0.0,0.0,0.0,0.0,100.0
26/02/2024,Green Initiatives,0.0,0.0,0.0,0.0,0.0,73.83,0.0,0.0,100.0
29/07/2023,Water Usage,0.0,0.0,0.0,0.0,14098.57,69.42,0.0,0.0,100.0
27/05/2023,Energy,665.44,89.97,0.0,0.0,0.0,0.0,0.0,0.0,10.030000000000001
21/02/2023,Energy,871.56,16.53,0.0,0.0,0.0,0.0,0.0,0.0,83.47
30/04/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,88.04,72.37,100.0
12/10/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,76.54,0.0,0.0,100.0
26/03/2023,Waste Management,0.0,0.0,160.83,81.92,0.0,0.0,0.0,0.0,100.0
23/09/2023,Waste Management,0.0,0.0,150.74,86.47,0.0,0.0,0.0,0.0,100.0
19/09/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,82.96,0.0,0.0,100.0
22/01/2024,Transport,0.0,0.0,0.0,0.0,0.0,0.0,181.21,47.29,100.0
09/01/2024,Energy,1564.57,23.92,0.0,0.0,0.0,0.0,0.0,0.0,76.08
20/01/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,390.41,39.83,100.0
13/07/2023,Energy,3844.5,52.18,0.0,0.0,0.0,0.0,0.0,0.0,47.82
20/05/2023,Energy,944.27,67.79,0.0,0.0,0.0,0.0,0.0,0.0,32.209999999999994
23/02/2024,Energy,1730.78,80.8,0.0,0.0,0.0,0.0,0.0,0.0,19.200000000000003
02/01/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,283.15,21.94,100.0
15/09/2023,Waste Management,0.0,0.0,329.73,49.07,0.0,0.0,0.0,0.0,100.0
10/12/2023,Energy,2094.25,17.94,0.0,0.0,0.0,0.0,0.0,0.0,82.06
07/02/2024,Water Usage,0.0,0.0,0.0,0.0,5771.97,53.33,0.0,0.0,100.0
19/03/2023,Energy,3710.67,49.38,0.0,0.0,0.0,0.0,0.0,0.0,50.62
17/02/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,62.06,0.0,0.0,100.0
28/02/2023,Water Usage,0.0,0.0,0.0,0.0,16099.06,55.0,0.0,0.0,100.0
05/08/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,94.95,0.0,0.0,100.0
16/05/2023,Water Usage,0.0,0.0,0.0,0.0,8966.94,92.12,0.0,0.0,100.0
19/09/2023,Waste Management,0.0,0.0,219.92,59.57,0.0,0.0,0.0,0.0,100.0
17/01/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,95.18,0.0,0.0,100.0
08/07/2023,Water Usage,0.0,0.0,0.0,0.0,15239.91,68.78,0.0,0.0,100.0
19/11/2023,Waste Management,0.0,0.0,288.66,77.65,0.0,0.0,0.0,0.0,100.0
05/02/2024,Transport,0.0,0.0,0.0,0.0,0.0,0.0,87.73,52.66,100.0
19/02/2024,Energy,4667.62,14.17,0.0,0.0,0.0,0.0,0.0,0.0,85.83
06/12/2023,Waste Management,0.0,0.0,247.23,25.12,0.0,0.0,0.0,0.0,100.0
03/11/2023,Water Usage,0.0,0.0,0.0,0.0,13585.67,60.21,0.0,0.0,100.0
06/01/2023,Water Usage,0.0,0.0,0.0,0.0,1724.43,63.95,0.0,0.0,100.0
17/10/2023,Waste Management,0.0,0.0,322.09,53.01,0.0,0.0,0.0,0.0,100.0
06/02/2024,Waste Management,0.0,0.0,452.17,87.48,0.0,0.0,0.0,0.0,100.0
25/11/2023,Water Usage,0.0,0.0,0.0,0.0,16139.0,87.0,0.0,0.0,100.0
22/12/2023,Energy,4174.81,52.51,0.0,0.0,0.0,0.0,0.0,0.0,47.49
17/06/2023,Waste Management,0.0,0.0,303.37,32.02,0.0,0.0,0.0,0.0,100.0
05/08/2023,Waste Management,0.0,0.0,229.98,48.18,0.0,0.0,0.0,0.0,100.0
11/06/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,483.97,16.73,100.0
05/07/2023,Waste Management,0.0,0.0,212.07,56.98,0.0,0.0,0.0,0.0,100.0
09/02/2024,Energy,1114.86,35.7,0.0,0.0,0.0,0.0,0.0,0.0,64.3
27/06/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,66.2,0.0,0.0,100.0
09/11/2023,Waste Management,0.0,0.0,315.42,83.34,0.0,0.0,0.0,0.0,100.0
21/01/2024,Energy,1620.55,52.58,0.0,0.0,0.0,0.0,0.0,0.0,47.42
08/01/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,466.27,39.59,100.0
28/08/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,486.91,67.19,100.0
26/11/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,171.95,30.13,100.0
15/12/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,82.44,0.0,0.0,100.0
11/10/2023,Energy,3694.61,80.07,0.0,0.0,0.0,0.0,0.0,0.0,19.930000000000007
06/04/2023,Water Usage,0.0,0.0,0.0,0.0,1257.72,68.01,0.0,0.0,100.0
24/05/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,92.21,0.0,0.0,100.0
01/11/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,322.1,24.47,100.0
12/09/2023,Waste Management,0.0,0.0,441.36,39.21,0.0,0.0,0.0,0.0,100.0
28/12/2023,Waste Management,0.0,0.0,485.07,85.02,0.0,0.0,0.0,0.0,100.0
03/10/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,319.22,64.62,100.0
29/11/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,270.56,17.88,100.0
13/12/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,305.36,29.09,100.0
28/06/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,91.78,0.0,0.0,100.0
28/12/2023,Waste Management,0.0,0.0,157.35,70.81,0.0,0.0,0.0,0.0,100.0
03/05/2023,Energy,848.98,83.73,0.0,0.0,0.0,0.0,0.0,0.0,16.269999999999996
04/03/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,474.53,64.49,100.0
28/09/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,150.14,50.81,100.0
07/12/2023,Waste Management,0.0,0.0,152.85,21.3,0.0,0.0,0.0,0.0,100.0
27/05/2023,Energy,4173.14,89.65,0.0,0.0,0.0,0.0,0.0,0.0,10.349999999999994
15/07/2023,Water Usage,0.0,0.0,0.0,0.0,13767.15,61.91,0.0,0.0,100.0
19/11/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,92.81,0.0,0.0,100.0
29/04/2023,Energy,2344.48,34.66,0.0,0.0,0.0,0.0,0.0,0.0,65.34
